,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
['675'],6742.367342,8398.474026,8049.513461,7324.350508,6974.801563,6823.060166,5986.072683,6927.10921,6849.760772,6318.0,6108.359284,6250.474109,7987.212049,8215.958574,7753.246034,6813.236698,8245.339679,7907.009799,7611.775852,8026.12783,16697.0178,7802.61771,7709.830668,6824.540191,7361.892848,8291.158319,8550.215733,7610.867263,7477.039405,7378.373014,6604.201583,7253.476782,7237.4852,6587.636841,7397.556458,8184.344815,7743.688595,7951.509052,7984.117786,6855.314496,8622.568673,8745.542955,6739.556469,7935.10473,7916.21279,8107.382321,8468.348637,8355.76414,6631.480465,6256.617472,6226.632316,7101.869851,6605.065397,7036.836429,6349.332623,6584.659222,6844.245838,5765.585181,6846.042721,6827.240643,7701.109426,7666.103259,7361.8663,6858.013013,7591.987402,7996.487414,6907.509847,7466.896882,7083.168356,5393.748053,6469.821475,6601.223905,7411.298296,8289.707341,8228.745062,7446.968822,8065.077504,7481.390903
['676'],3024.841736,3740.166319,4382.583253,3315.391579,3717.215944,4004.786038,2430.539952,2968.004756,3500.405074,2474.0,3238.340881,3540.862968,3531.033291,4493.063526,4986.245423,3080.529005,3649.972448,4503.852503,3377.281457,3872.336951,9300.313113,3117.634861,3900.459623,4116.886405,3790.202177,4196.487751,4629.790488,3337.124904,3602.668128,4431.072625,2876.164918,3565.07995,4177.679373,2911.826979,3912.915063,4057.404588,4071.9273,4228.696137,5161.067121,3260.906355,4114.533321,4435.09997,3183.709856,3463.976257,4628.292282,3773.888998,4390.176342,5019.109839,2930.662341,3486.863575,4277.336933,2894.206409,3702.145303,3783.208733,2816.31263,3335.755551,3943.480991,2204.679919,0.0,3577.298607,3385.511873,4158.098038,4881.125138,0.0,3543.546482,3910.500518,3363.765927,4141.402241,4417.045483,2439.373292,2611.540334,3354.582905,3530.429955,3927.206998,4387.361179,3271.690327,4363.263297,4609.216711
['676'],3024.841736,3740.166319,4382.583253,3315.391579,3717.215944,4004.786038,2430.539952,2968.004756,3500.405074,2474.0,3238.340881,3540.862968,3531.033291,4493.063526,4986.245423,3080.529005,3649.972448,4503.852503,3377.281457,3872.336951,9300.313113,3117.634861,3900.459623,4116.886405,3790.202177,4196.487751,4629.790488,3337.124904,3602.668128,4431.072625,2876.164918,3565.07995,4177.679373,2911.826979,3912.915063,4057.404588,4071.9273,4228.696137,5161.067121,3260.906355,4114.533321,4435.09997,3183.709856,3463.976257,4628.292282,3773.888998,4390.176342,5019.109839,2930.662341,3486.863575,4277.336933,2894.206409,3702.145303,3783.208733,2816.31263,3335.755551,3943.480991,2204.679919,0.0,3577.298607,3385.511873,4158.098038,4881.125138,0.0,3543.546482,3910.500518,3363.765927,4141.402241,4417.045483,2439.373292,2611.540334,3354.582905,3530.429955,3927.206998,4387.361179,3271.690327,4363.263297,4609.216711
['677'],3484.187654,4485.00391,4668.844472,3967.0656,4096.49958,4114.55689,0.0,3564.146989,3893.35236,3458.0,3495.959692,3969.460977,4459.864596,4392.444741,4180.646728,3233.420712,4526.545388,4519.876061,3894.130435,4319.145061,9603.187553,3939.980721,4325.539654,4126.522184,4110.533178,4457.972789,4726.737072,3967.584111,4805.099082,5144.37886,3474.451132,4476.069529,4411.813052,3259.507812,4100.636067,4333.229292,4280.347095,4810.157093,4720.24176,3554.961693,4698.247814,4450.987625,3286.446998,4087.984916,4073.813702,4104.147288,4241.159484,4637.643363,3928.972758,3580.065904,3643.447392,3759.620134,3853.047965,4684.405646,3323.585683,3321.81636,3617.564522,3198.52185,3838.677855,4002.524667,4047.281926,4345.29754,4941.967008,3621.077014,3920.766464,4288.744807,4345.671185,4148.40574,4289.39913,2762.651442,3772.790343,3592.474289,3453.47558,3941.557328,4603.553531,3684.468401,4543.867657,4876.991362
['677'],3484.187654,4485.00391,4668.844472,3967.0656,4096.49958,4114.55689,0.0,3564.146989,3893.35236,3458.0,3495.959692,3969.460977,4459.864596,4392.444741,4180.646728,3233.420712,4526.545388,4519.876061,3894.130435,4319.145061,9603.187553,3939.980721,4325.539654,4126.522184,4110.533178,4457.972789,4726.737072,3967.584111,4805.099082,5144.37886,3474.451132,4476.069529,4411.813052,3259.507812,4100.636067,4333.229292,4280.347095,4810.157093,4720.24176,3554.961693,4698.247814,4450.987625,3286.446998,4087.984916,4073.813702,4104.147288,4241.159484,4637.643363,3928.972758,3580.065904,3643.447392,3759.620134,3853.047965,4684.405646,3323.585683,3321.81636,3617.564522,3198.52185,3838.677855,4002.524667,4047.281926,4345.29754,4941.967008,3621.077014,3920.766464,4288.744807,4345.671185,4148.40574,4289.39913,2762.651442,3772.790343,3592.474289,3453.47558,3941.557328,4603.553531,3684.468401,4543.867657,4876.991362
['678'],3346.139545,3219.025827,3660.596995,2844.091618,3400.555463,2946.545686,2101.482236,2605.872175,3017.703811,2747.0,2681.71871,2792.632546,3207.908116,3698.050904,3281.4036,2916.8871,3431.432914,3530.113182,2987.639212,3209.747497,6282.515986,3235.925275,3132.045721,3538.73969,2870.394585,3380.793275,3585.841305,3092.198305,2928.613084,2977.0711,2583.059562,3212.904711,3412.154059,2342.270877,3410.452256,3358.571407,3291.841784,3594.818365,3352.29372,2846.120979,3724.597774,4028.131579,2483.955772,3413.562631,3451.743724,3309.463278,3863.960562,4004.220634,2661.804063,2672.165576,2594.524629,2461.499546,2975.576931,3343.406456,2414.28295,2786.765888,2783.824719,2542.108784,2552.928329,2687.473702,2969.509915,3138.144386,2881.379138,2738.590899,3139.630931,3440.955883,3151.893098,3158.577921,3493.415743,2279.263925,2698.04888,2872.51226,3001.220636,3329.276578,3637.405788,2999.143708,3250.878481,3387.931455
['678'],3346.139545,3219.025827,3660.596995,2844.091618,3400.555463,2946.545686,2101.482236,2605.872175,3017.703811,2747.0,2681.71871,2792.632546,3207.908116,3698.050904,3281.4036,2916.8871,3431.432914,3530.113182,2987.639212,3209.747497,6282.515986,3235.925275,3132.045721,3538.73969,2870.394585,3380.793275,3585.841305,3092.198305,2928.613084,2977.0711,2583.059562,3212.904711,3412.154059,2342.270877,3410.452256,3358.571407,3291.841784,3594.818365,3352.29372,2846.120979,3724.597774,4028.131579,2483.955772,3413.562631,3451.743724,3309.463278,3863.960562,4004.220634,2661.804063,2672.165576,2594.524629,2461.499546,2975.576931,3343.406456,2414.28295,2786.765888,2783.824719,2542.108784,2552.928329,2687.473702,2969.509915,3138.144386,2881.379138,2738.590899,3139.630931,3440.955883,3151.893098,3158.577921,3493.415743,2279.263925,2698.04888,2872.51226,3001.220636,3329.276578,3637.405788,2999.143708,3250.878481,3387.931455
['679'],4628.887454,4063.420918,4310.384627,4266.137427,4248.921975,4722.613409,0.0,4171.936761,3792.652777,3919.0,3536.309626,0.0,5039.769854,4577.533618,4482.104838,4269.023134,4923.780233,4767.624926,4644.764759,4560.726349,9852.542011,4356.271987,4142.194696,4592.652974,3976.680581,4397.80809,4492.646541,4173.957449,4002.707657,4296.509011,3942.102374,0.0,4050.283107,0.0,4589.609941,4388.857804,4971.109842,4587.080877,4460.041117,4759.871373,4568.665574,4744.298177,4152.863556,4206.737013,4384.275882,4507.796309,4302.861777,4755.37993,4442.052898,3983.57716,3897.456797,4168.226868,3684.260543,3987.767931,3425.671753,3360.417196,3899.087053,4071.930972,3674.818528,3697.66683,4079.975847,4135.407189,3904.211334,4374.362547,0.0,4242.501775,4408.321753,4132.064243,4135.260139,3445.920717,3794.163042,3753.863157,4741.57343,4613.63112,4433.775356,4056.534118,4144.697511,4242.481863
['679'],4628.887454,4063.420918,4310.384627,4266.137427,4248.921975,4722.613409,0.0,4171.936761,3792.652777,3919.0,3536.309626,0.0,5039.769854,4577.533618,4482.104838,4269.023134,4923.780233,4767.624926,4644.764759,4560.726349,9852.542011,4356.271987,4142.194696,4592.652974,3976.680581,4397.80809,4492.646541,4173.957449,4002.707657,4296.509011,3942.102374,0.0,4050.283107,0.0,4589.609941,4388.857804,4971.109842,4587.080877,4460.041117,4759.871373,4568.665574,4744.298177,4152.863556,4206.737013,4384.275882,4507.796309,4302.861777,4755.37993,4442.052898,3983.57716,3897.456797,4168.226868,3684.260543,3987.767931,3425.671753,3360.417196,3899.087053,4071.930972,3674.818528,3697.66683,4079.975847,4135.407189,3904.211334,4374.362547,0.0,4242.501775,4408.321753,4132.064243,4135.260139,3445.920717,3794.163042,3753.863157,4741.57343,4613.63112,4433.775356,4056.534118,4144.697511,4242.481863
['680'],1849.600318,2461.897186,2092.493507,1772.320595,2064.200971,2052.344923,0.0,1719.60033,1612.28789,1483.0,1624.343509,1736.185154,3690.75296,3742.770364,3513.590484,2829.691048,3279.30042,3896.189864,2564.762776,3264.865558,2838.991735,2671.770991,2938.190542,2944.934834,3072.88954,3317.157536,3208.695451,2850.673465,3059.261832,3231.908386,2078.084042,2346.353648,2705.162166,2091.803434,2160.477665,2520.666946,2765.432931,3414.406999,2895.04793,2529.35405,3124.23969,3211.750543,1664.341689,2419.854047,2165.215944,1988.430119,2316.746465,2503.079408,1459.975428,1909.002983,1679.410392,1600.467662,1816.420929,2071.730105,1578.650578,1631.957553,1756.267481,1594.921004,1628.76172,1841.521327,2829.715219,2881.737794,2748.2158,2329.071198,2577.863327,2961.925498,2468.432361,3050.023691,2764.868165,1755.084212,2389.671358,2636.716835,2569.092221,2688.295168,0.0,2524.166197,2736.67371,2902.44437
['680'],1849.600318,2461.897186,2092.493507,1772.320595,2064.200971,2052.344923,0.0,1719.60033,1612.28789,1483.0,1624.343509,1736.185154,3690.75296,3742.770364,3513.590484,2829.691048,3279.30042,3896.189864,2564.762776,3264.865558,2838.991735,2671.770991,2938.190542,2944.934834,3072.88954,3317.157536,3208.695451,2850.673465,3059.261832,3231.908386,2078.084042,2346.353648,2705.162166,2091.803434,2160.477665,2520.666946,2765.432931,3414.406999,2895.04793,2529.35405,3124.23969,3211.750543,1664.341689,2419.854047,2165.215944,1988.430119,2316.746465,2503.079408,1459.975428,1909.002983,1679.410392,1600.467662,1816.420929,2071.730105,1578.650578,1631.957553,1756.267481,1594.921004,1628.76172,1841.521327,2829.715219,2881.737794,2748.2158,2329.071198,2577.863327,2961.925498,2468.432361,3050.023691,2764.868165,1755.084212,2389.671358,2636.716835,2569.092221,2688.295168,0.0,2524.166197,2736.67371,2902.44437
['681'],2453.102668,0.0,2466.153062,2249.439074,2286.335935,2023.977175,0.0,2004.435606,2255.889574,1805.0,1665.728057,1919.870015,4083.909068,3747.739192,3703.444954,3720.763028,3844.363968,4010.819935,3686.70324,3451.328785,3470.284242,3560.086506,3475.379592,3514.650243,3766.177351,3046.416391,3558.648971,3136.421164,3021.107772,3018.750095,2819.080729,2721.859108,3056.362684,2407.461033,2549.408608,2624.970406,2942.887499,3530.211592,3164.090342,3220.26456,3384.592998,3580.832987,1969.128541,1956.048688,2502.027313,0.0,2208.476404,2209.915357,2250.483033,0.0,2053.620675,1843.659873,2092.51691,1977.405586,2009.095968,1917.174839,1743.274134,2218.784662,1873.458316,2005.76208,2818.441453,0.0,2535.843234,2806.651919,2589.470095,2504.238051,3174.675123,2929.796963,2934.661898,3286.831154,2845.622282,3493.964201,2949.128443,0.0,2782.407785,2767.309447,3038.064426,3124.813754
['681'],2453.102668,0.0,2466.153062,2249.439074,2286.335935,2023.977175,0.0,2004.435606,2255.889574,1805.0,1665.728057,1919.870015,4083.909068,3747.739192,3703.444954,3720.763028,3844.363968,4010.819935,3686.70324,3451.328785,3470.284242,3560.086506,3475.379592,3514.650243,3766.177351,3046.416391,3558.648971,3136.421164,3021.107772,3018.750095,2819.080729,2721.859108,3056.362684,2407.461033,2549.408608,2624.970406,2942.887499,3530.211592,3164.090342,3220.26456,3384.592998,3580.832987,1969.128541,1956.048688,2502.027313,0.0,2208.476404,2209.915357,2250.483033,0.0,2053.620675,1843.659873,2092.51691,1977.405586,2009.095968,1917.174839,1743.274134,2218.784662,1873.458316,2005.76208,2818.441453,0.0,2535.843234,2806.651919,2589.470095,2504.238051,3174.675123,2929.796963,2934.661898,3286.831154,2845.622282,3493.964201,2949.128443,0.0,2782.407785,2767.309447,3038.064426,3124.813754
['682'],1484.32258,1745.329009,1797.365791,1594.273943,1658.922818,1684.797575,1119.650932,1305.583255,1359.444372,1304.0,1325.34015,1561.840201,3293.911014,3588.736668,3133.881546,2144.067299,3182.70836,3336.5979,2387.131753,2741.830343,2847.506277,2605.801337,2692.952063,2676.337505,3025.983929,3019.805081,2708.592954,0.0,2778.309214,2680.554818,1597.259525,2259.698541,2490.539626,1635.472341,1973.880739,2295.835044,2551.058285,2949.969631,2820.524445,2237.689405,3258.577242,2821.891934,1324.167599,1820.492049,2030.03315,1905.865547,2045.489216,2387.697573,1303.587744,1263.165673,1131.702614,1131.610606,0.0,1469.416909,1299.755642,1297.416977,1221.374673,1163.098855,1457.255623,1594.03526,2157.798776,2306.524778,2456.634006,1671.532524,2151.894916,2440.209238,2126.701993,2569.116779,2172.396415,1601.093674,2421.221534,2299.267383,1805.468035,2247.022518,2555.222602,2529.820692,2659.600512,2749.929242
['682'],1484.32258,1745.329009,1797.365791,1594.273943,1658.922818,1684.797575,1119.650932,1305.583255,1359.444372,1304.0,1325.34015,1561.840201,3293.911014,3588.736668,3133.881546,2144.067299,3182.70836,3336.5979,2387.131753,2741.830343,2847.506277,2605.801337,2692.952063,2676.337505,3025.983929,3019.805081,2708.592954,0.0,2778.309214,2680.554818,1597.259525,2259.698541,2490.539626,1635.472341,1973.880739,2295.835044,2551.058285,2949.969631,2820.524445,2237.689405,3258.577242,2821.891934,1324.167599,1820.492049,2030.03315,1905.865547,2045.489216,2387.697573,1303.587744,1263.165673,1131.702614,1131.610606,0.0,1469.416909,1299.755642,1297.416977,1221.374673,1163.098855,1457.255623,1594.03526,2157.798776,2306.524778,2456.634006,1671.532524,2151.894916,2440.209238,2126.701993,2569.116779,2172.396415,1601.093674,2421.221534,2299.267383,1805.468035,2247.022518,2555.222602,2529.820692,2659.600512,2749.929242
['683'],2834.262046,3464.846814,2912.011243,2823.144953,2887.754535,2845.408497,1888.876763,2691.640418,2609.432675,2800.0,2714.826349,2731.404259,1989.124182,2339.076201,2235.921217,1935.035668,2506.563944,2599.514211,2101.776109,2120.286253,2648.022711,2597.839482,2411.511713,2386.059675,1910.545619,3126.250318,1928.291187,2061.465537,2066.100111,1917.233788,2786.147543,1710.882868,2002.761128,1820.749627,2032.332788,2118.519162,1349.369298,1376.246163,1471.523053,1451.151142,1417.082843,1668.203764,1666.624737,934.3325349,1280.799696,1111.181537,1151.388067,1264.490726,2691.796222,3084.448817,2654.625069,2296.085024,2766.5488,2462.665462,3607.742787,3803.254561,3429.160982,2742.830135,3642.046662,3765.16303,2845.498491,2889.679592,2930.74141,2216.020689,2504.740684,2548.109646,2151.76222,2448.890051,2392.767005,2140.57046,3157.053046,2769.810253,1449.110082,1950.44903,1761.295885,1893.124648,1780.735983,1849.973567
['683'],2834.262046,3464.846814,2912.011243,2823.144953,2887.754535,2845.408497,1888.876763,2691.640418,2609.432675,2800.0,2714.826349,2731.404259,1989.124182,2339.076201,2235.921217,1935.035668,2506.563944,2599.514211,2101.776109,2120.286253,2648.022711,2597.839482,2411.511713,2386.059675,1910.545619,3126.250318,1928.291187,2061.465537,2066.100111,1917.233788,2786.147543,1710.882868,2002.761128,1820.749627,2032.332788,2118.519162,1349.369298,1376.246163,1471.523053,1451.151142,1417.082843,1668.203764,1666.624737,934.3325349,1280.799696,1111.181537,1151.388067,1264.490726,2691.796222,3084.448817,2654.625069,2296.085024,2766.5488,2462.665462,3607.742787,3803.254561,3429.160982,2742.830135,3642.046662,3765.16303,2845.498491,2889.679592,2930.74141,2216.020689,2504.740684,2548.109646,2151.76222,2448.890051,2392.767005,2140.57046,3157.053046,2769.810253,1449.110082,1950.44903,1761.295885,1893.124648,1780.735983,1849.973567
['684'],0.0,1846.115613,1872.097702,1313.821373,1890.510334,1573.793343,0.0,1489.826148,1465.616758,1399.0,1550.885936,1689.485613,0.0,0.0,1866.474682,1839.478351,1639.65021,1792.173382,2697.699542,1543.305702,1785.621194,0.0,1748.200017,1560.996133,1774.404943,1752.875363,0.0,1705.414834,1452.166614,1561.176085,1617.019437,1578.678283,1513.834916,1912.244583,1707.474284,0.0,1869.8233,1906.509299,1666.041981,0.0,1925.901179,1649.871854,1362.979408,1866.424464,1826.113341,1859.99634,1890.651387,1890.849261,0.0,1825.669136,1407.257458,1728.63653,1732.586117,0.0,1467.092603,1639.463271,1401.115981,0.0,0.0,1427.544633,1692.192248,1800.51885,1578.444747,1436.202893,1818.780654,1936.278758,1705.234538,1838.418413,1694.324699,1323.706745,1323.071876,1635.896256,1626.697102,1832.058807,1819.92432,1729.144317,1566.771582,1700.951153
['684'],0.0,1846.115613,1872.097702,1313.821373,1890.510334,1573.793343,0.0,1489.826148,1465.616758,1399.0,1550.885936,1689.485613,0.0,0.0,1866.474682,1839.478351,1639.65021,1792.173382,2697.699542,1543.305702,1785.621194,0.0,1748.200017,1560.996133,1774.404943,1752.875363,0.0,1705.414834,1452.166614,1561.176085,1617.019437,1578.678283,1513.834916,1912.244583,1707.474284,0.0,1869.8233,1906.509299,1666.041981,0.0,1925.901179,1649.871854,1362.979408,1866.424464,1826.113341,1859.99634,1890.651387,1890.849261,0.0,1825.669136,1407.257458,1728.63653,1732.586117,0.0,1467.092603,1639.463271,1401.115981,0.0,0.0,1427.544633,1692.192248,1800.51885,1578.444747,1436.202893,1818.780654,1936.278758,1705.234538,1838.418413,1694.324699,1323.706745,1323.071876,1635.896256,1626.697102,1832.058807,1819.92432,1729.144317,1566.771582,1700.951153
['685'],3768.835523,4498.524065,4690.377395,3386.377499,4052.781528,4853.351727,2511.736012,3581.088864,4867.51137,2880.0,3942.91281,4132.390487,4086.366293,4314.185686,5169.68589,3338.533761,4357.509284,5162.05098,3717.645418,4561.899074,10685.75081,3941.118129,4503.045601,4451.729712,3634.612833,4822.432023,5057.774185,3714.720077,4180.759933,4747.83299,3516.166501,3959.47178,4748.093288,2974.729761,4023.074694,4573.12725,4227.944404,4978.378502,4948.864655,3528.664061,4893.215588,5368.805227,3038.736335,4319.887596,4727.960953,4146.576305,4711.493942,5059.140272,3361.264044,3907.9188,4445.164575,3203.126245,4053.133716,4437.798168,3083.630795,3871.878269,4373.34424,3163.802482,3846.324624,4451.374398,3712.451082,4423.580969,5000.512959,3131.960526,3901.034958,5042.861947,3658.793145,4119.224495,4784.329799,2689.22549,3665.926845,4283.092888,3148.025905,4602.868372,5202.052133,3954.753223,4595.633238,5542.935277
['685'],3768.835523,4498.524065,4690.377395,3386.377499,4052.781528,4853.351727,2511.736012,3581.088864,4867.51137,2880.0,3942.91281,4132.390487,4086.366293,4314.185686,5169.68589,3338.533761,4357.509284,5162.05098,3717.645418,4561.899074,10685.75081,3941.118129,4503.045601,4451.729712,3634.612833,4822.432023,5057.774185,3714.720077,4180.759933,4747.83299,3516.166501,3959.47178,4748.093288,2974.729761,4023.074694,4573.12725,4227.944404,4978.378502,4948.864655,3528.664061,4893.215588,5368.805227,3038.736335,4319.887596,4727.960953,4146.576305,4711.493942,5059.140272,3361.264044,3907.9188,4445.164575,3203.126245,4053.133716,4437.798168,3083.630795,3871.878269,4373.34424,3163.802482,3846.324624,4451.374398,3712.451082,4423.580969,5000.512959,3131.960526,3901.034958,5042.861947,3658.793145,4119.224495,4784.329799,2689.22549,3665.926845,4283.092888,3148.025905,4602.868372,5202.052133,3954.753223,4595.633238,5542.935277
['686'],8841.187254,10089.72242,11708.84381,8595.114848,10220.57149,11067.12199,6395.25809,8838.364503,10854.75832,7610.0,8945.27005,10751.27208,9347.286458,13263.04652,13911.97109,7564.556102,10573.20831,13352.55451,8582.443444,10586.18585,23958.70617,8471.413514,10908.44112,12307.29821,10197.96625,12374.25875,13304.14514,8535.011604,11173.35841,14066.06553,7585.610528,10781.89496,12895.71578,7312.734368,10193.13812,12291.58328,9592.07443,12883.56572,14610.39241,8600.520976,11865.69115,14493.20764,8061.44102,11360.99069,13057.74144,10984.52832,13667.63995,14959.60817,7223.825595,9313.653839,9845.132356,8010.006533,10212.19791,11395.0838,7084.983792,8508.267534,10118.56943,6794.146481,8259.602523,10107.55597,9050.579194,11302.31177,12896.18057,8003.514597,10132.70907,12331.47525,8701.594281,11551.10388,11979.48977,5479.411664,8086.004659,9777.650267,9177.697187,12308.99562,14074.48855,10311.53557,12552.5782,14174.59294
['686'],8841.187254,10089.72242,11708.84381,8595.114848,10220.57149,11067.12199,6395.25809,8838.364503,10854.75832,7610.0,8945.27005,10751.27208,9347.286458,13263.04652,13911.97109,7564.556102,10573.20831,13352.55451,8582.443444,10586.18585,23958.70617,8471.413514,10908.44112,12307.29821,10197.96625,12374.25875,13304.14514,8535.011604,11173.35841,14066.06553,7585.610528,10781.89496,12895.71578,7312.734368,10193.13812,12291.58328,9592.07443,12883.56572,14610.39241,8600.520976,11865.69115,14493.20764,8061.44102,11360.99069,13057.74144,10984.52832,13667.63995,14959.60817,7223.825595,9313.653839,9845.132356,8010.006533,10212.19791,11395.0838,7084.983792,8508.267534,10118.56943,6794.146481,8259.602523,10107.55597,9050.579194,11302.31177,12896.18057,8003.514597,10132.70907,12331.47525,8701.594281,11551.10388,11979.48977,5479.411664,8086.004659,9777.650267,9177.697187,12308.99562,14074.48855,10311.53557,12552.5782,14174.59294
['687'],2982.083472,3348.081845,3898.725796,2378.610175,2991.732603,3153.753587,2086.525067,2784.820731,3101.984984,2202.0,2832.77231,3098.773981,2624.317018,3688.113246,3540.529294,2508.37957,2930.361605,3715.000395,3080.465747,3397.383449,8071.78627,2884.466256,3206.785067,3541.148634,2551.207623,3280.133106,4017.371828,2900.565921,3216.502803,3401.006024,2652.219253,5912.544561,3359.35921,2598.456754,2838.29662,3515.026596,2749.950318,3866.654409,3656.70321,2587.926048,3297.808562,3663.937644,2310.444155,2632.711579,3509.024569,3535.369122,3243.445051,4158.455536,2133.727845,2776.332885,3109.347261,2235.834701,3054.940553,3555.920734,2223.792447,2929.374531,3286.234159,2020.233272,2617.379665,2819.091292,2680.90151,3501.197966,3968.497084,2492.879078,2864.550513,3400.641445,2549.308548,3135.232926,3307.967269,1914.173775,2547.422236,2840.02489,2664.989211,3155.876756,3632.520085,2881.530229,3095.581738,4128.386577
['687'],2982.083472,3348.081845,3898.725796,2378.610175,2991.732603,3153.753587,2086.525067,2784.820731,3101.984984,2202.0,2832.77231,3098.773981,2624.317018,3688.113246,3540.529294,2508.37957,2930.361605,3715.000395,3080.465747,3397.383449,8071.78627,2884.466256,3206.785067,3541.148634,2551.207623,3280.133106,4017.371828,2900.565921,3216.502803,3401.006024,2652.219253,5912.544561,3359.35921,2598.456754,2838.29662,3515.026596,2749.950318,3866.654409,3656.70321,2587.926048,3297.808562,3663.937644,2310.444155,2632.711579,3509.024569,3535.369122,3243.445051,4158.455536,2133.727845,2776.332885,3109.347261,2235.834701,3054.940553,3555.920734,2223.792447,2929.374531,3286.234159,2020.233272,2617.379665,2819.091292,2680.90151,3501.197966,3968.497084,2492.879078,2864.550513,3400.641445,2549.308548,3135.232926,3307.967269,1914.173775,2547.422236,2840.02489,2664.989211,3155.876756,3632.520085,2881.530229,3095.581738,4128.386577
['688'],6946.385343,8237.461279,10492.86696,6799.520181,8002.766557,8505.390981,5223.257067,6843.458701,7967.307233,6473.0,7090.207686,8303.178373,7616.170972,8950.103043,9642.811125,5762.106212,8292.428308,9547.575667,7015.852419,8172.718417,22249.71586,6965.485548,8920.841635,9327.433682,7610.149375,8603.551949,11031.81181,7502.010997,8538.415959,10193.49145,6243.034309,7450.117216,9100.225206,6170.191104,8127.082996,8638.644329,7719.86919,9591.058289,10093.51135,7436.253092,8333.683496,9541.147827,6092.312479,7542.99875,9057.247223,8437.640611,8772.203324,10802.33,6259.79193,7484.695209,7983.152706,6029.414108,8199.044624,8319.87718,6452.471128,7162.599512,8690.383974,5752.565418,7057.967451,8635.013869,7179.134069,9311.189795,9576.280785,6247.77098,8060.900857,8249.045513,6947.37839,8683.171159,9313.366894,4865.489121,6156.355215,7671.211142,6985.089448,8928.29703,10051.11223,7149.542429,8647.152703,10043.87789
['688'],6946.385343,8237.461279,10492.86696,6799.520181,8002.766557,8505.390981,5223.257067,6843.458701,7967.307233,6473.0,7090.207686,8303.178373,7616.170972,8950.103043,9642.811125,5762.106212,8292.428308,9547.575667,7015.852419,8172.718417,22249.71586,6965.485548,8920.841635,9327.433682,7610.149375,8603.551949,11031.81181,7502.010997,8538.415959,10193.49145,6243.034309,7450.117216,9100.225206,6170.191104,8127.082996,8638.644329,7719.86919,9591.058289,10093.51135,7436.253092,8333.683496,9541.147827,6092.312479,7542.99875,9057.247223,8437.640611,8772.203324,10802.33,6259.79193,7484.695209,7983.152706,6029.414108,8199.044624,8319.87718,6452.471128,7162.599512,8690.383974,5752.565418,7057.967451,8635.013869,7179.134069,9311.189795,9576.280785,6247.77098,8060.900857,8249.045513,6947.37839,8683.171159,9313.366894,4865.489121,6156.355215,7671.211142,6985.089448,8928.29703,10051.11223,7149.542429,8647.152703,10043.87789
['689'],8787.434009,11613.81254,12111.63615,8521.801521,10577.40532,11215.12764,6956.151925,8580.000906,10603.00936,7257.0,9199.78502,10831.18019,9844.874657,12018.35488,12540.65738,8361.265232,10268.94332,12197.62572,9035.116052,10549.83138,27289.10864,8747.803616,10791.66089,11038.98885,9374.257964,10937.24806,12686.99738,8916.008535,10475.0235,12397.71489,7200.292251,9926.453523,11595.35569,8224.252869,9932.352054,11296.0647,9795.730344,11645.06607,13558.22185,8348.30278,10697.07334,12493.80738,7393.649602,9846.341306,11505.43054,10487.99416,12312.5179,13234.76746,7550.525892,8990.186935,9975.53897,8311.258146,9843.324739,11205.29832,7343.882487,8870.686491,11106.06384,7517.828325,9879.625078,10311.16951,9304.238924,11952.40459,12679.21617,7337.900887,9982.981752,11634.27261,8804.113392,10699.01154,12214.31089,6134.126402,8301.76715,9734.683101,8506.418252,10850.0454,12548.92783,8818.749108,11425.23888,13063.91026
['689'],8787.434009,11613.81254,12111.63615,8521.801521,10577.40532,11215.12764,6956.151925,8580.000906,10603.00936,7257.0,9199.78502,10831.18019,9844.874657,12018.35488,12540.65738,8361.265232,10268.94332,12197.62572,9035.116052,10549.83138,27289.10864,8747.803616,10791.66089,11038.98885,9374.257964,10937.24806,12686.99738,8916.008535,10475.0235,12397.71489,7200.292251,9926.453523,11595.35569,8224.252869,9932.352054,11296.0647,9795.730344,11645.06607,13558.22185,8348.30278,10697.07334,12493.80738,7393.649602,9846.341306,11505.43054,10487.99416,12312.5179,13234.76746,7550.525892,8990.186935,9975.53897,8311.258146,9843.324739,11205.29832,7343.882487,8870.686491,11106.06384,7517.828325,9879.625078,10311.16951,9304.238924,11952.40459,12679.21617,7337.900887,9982.981752,11634.27261,8804.113392,10699.01154,12214.31089,6134.126402,8301.76715,9734.683101,8506.418252,10850.0454,12548.92783,8818.749108,11425.23888,13063.91026
