['1+498'],38068.776,8798.487,9335.131,63998.764,11276.853,90964.166,34774.569,30794.782,40547.609,43693.259,45526.398,47523.183,51118.726,230309.084,0.0,0.0,16128.549,0.0,28000.271,0.0,163193.295,172855.643,47067.222,0.0,49579.228,0.0,0.0,75996.251,65320.533,0.0,34795.278,192642.627,0.0,252243.653,255475.964,251879.72,337738.42,56900.834,86252.444,325669.0,77408.47,82204.962,209478.429,38326.356,213759.52,0.0,306491.257,0.0,0.0,0.0,401006.691,19441.567,472678.245,374231.227,76701.833,0.0,0.0,0.0,7990.802,12657.016,15667.871,14244.6,48657.091,49903.322,50175.021,23054.944,19850.365,28247.034,30287.138,72402.142
['1+581'],47603.268,3430.874,3217.536,0.0,3941.366,0.0,6426.412,11153.141,9326.358,19152.341,44131.179,37310.348,39335.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.903,5029.303,13319.378,10796.71,0.0,7187.264,14919.736,4250.219,3643.395,0.0,7444.973,0.0,0.0,0.0,0.0,19799.123,19024.617,0.0,19541.469,21676.443,0.0,0.0,0.0,0.0,0.0,56502.241,50540.397,47917.034,0.0,0.0,0.0,0.0,35431.622,67504.197,0.0,3814.323,7533.035,5892.442,0.0,9897.737,0.0,0.0,0.0,33113.18,36099.218,41697.571,40064.925,0.0
['1+581'],47603.268,3430.874,3217.536,0.0,3941.366,0.0,6426.412,11153.141,9326.358,19152.341,44131.179,37310.348,39335.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.903,5029.303,13319.378,10796.71,0.0,7187.264,14919.736,4250.219,3643.395,0.0,7444.973,0.0,0.0,0.0,0.0,19799.123,19024.617,0.0,19541.469,21676.443,0.0,0.0,0.0,0.0,0.0,56502.241,50540.397,47917.034,0.0,0.0,0.0,0.0,35431.622,67504.197,0.0,3814.323,7533.035,5892.442,0.0,9897.737,0.0,0.0,0.0,33113.18,36099.218,41697.571,40064.925,0.0
['1+581'],47603.268,3430.874,3217.536,0.0,3941.366,0.0,6426.412,11153.141,9326.358,19152.341,44131.179,37310.348,39335.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.903,5029.303,13319.378,10796.71,0.0,7187.264,14919.736,4250.219,3643.395,0.0,7444.973,0.0,0.0,0.0,0.0,19799.123,19024.617,0.0,19541.469,21676.443,0.0,0.0,0.0,0.0,0.0,56502.241,50540.397,47917.034,0.0,0.0,0.0,0.0,35431.622,67504.197,0.0,3814.323,7533.035,5892.442,0.0,9897.737,0.0,0.0,0.0,33113.18,36099.218,41697.571,40064.925,0.0
['1+581'],47603.268,3430.874,3217.536,0.0,3941.366,0.0,6426.412,11153.141,9326.358,19152.341,44131.179,37310.348,39335.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.903,5029.303,13319.378,10796.71,0.0,7187.264,14919.736,4250.219,3643.395,0.0,7444.973,0.0,0.0,0.0,0.0,19799.123,19024.617,0.0,19541.469,21676.443,0.0,0.0,0.0,0.0,0.0,56502.241,50540.397,47917.034,0.0,0.0,0.0,0.0,35431.622,67504.197,0.0,3814.323,7533.035,5892.442,0.0,9897.737,0.0,0.0,0.0,33113.18,36099.218,41697.571,40064.925,0.0
['1+595'],21341.019,33640.343,13127.454,54758.141,0.0,146868.401,0.0,0.0,52912.832,0.0,0.0,23997.772,0.0,132106.799,0.0,137729.287,49391.557,410297.026,291349.271,47941.94,331603.999,303340.931,0.0,23944.551,47643.26,35303.222,0.0,0.0,0.0,0.0,0.0,178920.342,0.0,198318.974,153027.775,172849.039,234559.974,22454.713,0.0,287785.957,57721.995,0.0,276590.611,67057.472,337474.946,310987.381,206895.686,0.0,81962.464,26766.018,71448.13,0.0,34634.465,585313.492,0.0,25813.667,0.0,0.0,21928.051,19005.815,14802.214,0.0,26236.431,111954.842,86730.548,24360.628,0.0,17664.334,0.0,102339.874
['1+595'],21341.019,33640.343,13127.454,54758.141,0.0,146868.401,0.0,0.0,52912.832,0.0,0.0,23997.772,0.0,132106.799,0.0,137729.287,49391.557,410297.026,291349.271,47941.94,331603.999,303340.931,0.0,23944.551,47643.26,35303.222,0.0,0.0,0.0,0.0,0.0,178920.342,0.0,198318.974,153027.775,172849.039,234559.974,22454.713,0.0,287785.957,57721.995,0.0,276590.611,67057.472,337474.946,310987.381,206895.686,0.0,81962.464,26766.018,71448.13,0.0,34634.465,585313.492,0.0,25813.667,0.0,0.0,21928.051,19005.815,14802.214,0.0,26236.431,111954.842,86730.548,24360.628,0.0,17664.334,0.0,102339.874
['1+595'],21341.019,33640.343,13127.454,54758.141,0.0,146868.401,0.0,0.0,52912.832,0.0,0.0,23997.772,0.0,132106.799,0.0,137729.287,49391.557,410297.026,291349.271,47941.94,331603.999,303340.931,0.0,23944.551,47643.26,35303.222,0.0,0.0,0.0,0.0,0.0,178920.342,0.0,198318.974,153027.775,172849.039,234559.974,22454.713,0.0,287785.957,57721.995,0.0,276590.611,67057.472,337474.946,310987.381,206895.686,0.0,81962.464,26766.018,71448.13,0.0,34634.465,585313.492,0.0,25813.667,0.0,0.0,21928.051,19005.815,14802.214,0.0,26236.431,111954.842,86730.548,24360.628,0.0,17664.334,0.0,102339.874
['1+595'],21341.019,33640.343,13127.454,54758.141,0.0,146868.401,0.0,0.0,52912.832,0.0,0.0,23997.772,0.0,132106.799,0.0,137729.287,49391.557,410297.026,291349.271,47941.94,331603.999,303340.931,0.0,23944.551,47643.26,35303.222,0.0,0.0,0.0,0.0,0.0,178920.342,0.0,198318.974,153027.775,172849.039,234559.974,22454.713,0.0,287785.957,57721.995,0.0,276590.611,67057.472,337474.946,310987.381,206895.686,0.0,81962.464,26766.018,71448.13,0.0,34634.465,585313.492,0.0,25813.667,0.0,0.0,21928.051,19005.815,14802.214,0.0,26236.431,111954.842,86730.548,24360.628,0.0,17664.334,0.0,102339.874
['1+599'],45302.763,53660.307,31073.996,175232.995,37042.103,209051.904,87480.686,56551.998,103375.518,88990.516,85893.134,74219.007,94602.622,339854.018,40479.375,14081.74,32726.163,241859.071,12598.209,42732.771,142797.12,166913.131,70989.121,56740.231,116011.456,118478.675,0.0,126483.401,93136.745,66839.046,63858.117,263806.111,60159.988,338126.468,305995.787,313532.068,407715.507,75783.057,95366.433,350061.284,86795.901,97944.552,107548.862,81453.869,344036.303,459165.749,481010.548,116837.593,117705.018,94146.898,429608.378,0.0,431006.533,530532.052,39801.13,137194.066,0.0,0.0,0.0,0.0,18411.416,0.0,41613.317,43155.852,28424.233,24114.678,25541.914,27886.781,30224.87,15945.535
['1+599'],45302.763,53660.307,31073.996,175232.995,37042.103,209051.904,87480.686,56551.998,103375.518,88990.516,85893.134,74219.007,94602.622,339854.018,40479.375,14081.74,32726.163,241859.071,12598.209,42732.771,142797.12,166913.131,70989.121,56740.231,116011.456,118478.675,0.0,126483.401,93136.745,66839.046,63858.117,263806.111,60159.988,338126.468,305995.787,313532.068,407715.507,75783.057,95366.433,350061.284,86795.901,97944.552,107548.862,81453.869,344036.303,459165.749,481010.548,116837.593,117705.018,94146.898,429608.378,0.0,431006.533,530532.052,39801.13,137194.066,0.0,0.0,0.0,0.0,18411.416,0.0,41613.317,43155.852,28424.233,24114.678,25541.914,27886.781,30224.87,15945.535
['1+599'],45302.763,53660.307,31073.996,175232.995,37042.103,209051.904,87480.686,56551.998,103375.518,88990.516,85893.134,74219.007,94602.622,339854.018,40479.375,14081.74,32726.163,241859.071,12598.209,42732.771,142797.12,166913.131,70989.121,56740.231,116011.456,118478.675,0.0,126483.401,93136.745,66839.046,63858.117,263806.111,60159.988,338126.468,305995.787,313532.068,407715.507,75783.057,95366.433,350061.284,86795.901,97944.552,107548.862,81453.869,344036.303,459165.749,481010.548,116837.593,117705.018,94146.898,429608.378,0.0,431006.533,530532.052,39801.13,137194.066,0.0,0.0,0.0,0.0,18411.416,0.0,41613.317,43155.852,28424.233,24114.678,25541.914,27886.781,30224.87,15945.535
['1+599'],45302.763,53660.307,31073.996,175232.995,37042.103,209051.904,87480.686,56551.998,103375.518,88990.516,85893.134,74219.007,94602.622,339854.018,40479.375,14081.74,32726.163,241859.071,12598.209,42732.771,142797.12,166913.131,70989.121,56740.231,116011.456,118478.675,0.0,126483.401,93136.745,66839.046,63858.117,263806.111,60159.988,338126.468,305995.787,313532.068,407715.507,75783.057,95366.433,350061.284,86795.901,97944.552,107548.862,81453.869,344036.303,459165.749,481010.548,116837.593,117705.018,94146.898,429608.378,0.0,431006.533,530532.052,39801.13,137194.066,0.0,0.0,0.0,0.0,18411.416,0.0,41613.317,43155.852,28424.233,24114.678,25541.914,27886.781,30224.87,15945.535
['1+604'],44152.908,84963.79,77080.86,8068.878,53680.662,7165.035,61960.201,63736.417,41368.03,69740.079,76760.686,75374.514,73374.666,16203.49,0.0,135931.656,102159.261,12884.954,150168.513,117597.679,14356.868,13519.276,76331.934,82902.476,73277.533,66089.653,0.0,54295.159,57672.625,63336.153,63222.625,13984.263,84164.809,15374.155,0.0,6423.699,11900.463,67484.2,63041.824,12788.352,75033.017,72052.657,9785.734,110295.613,24914.488,4046.986,15614.683,93763.566,74281.964,101759.15,16145.555,0.0,9811.749,24872.431,41407.594,79915.178,0.0,50720.737,46350.081,38655.024,36636.158,56940.859,10776.13,3842.32,5667.636,39052.67,42187.178,51793.206,42165.168,8997.489
['1+604'],44152.908,84963.79,77080.86,8068.878,53680.662,7165.035,61960.201,63736.417,41368.03,69740.079,76760.686,75374.514,73374.666,16203.49,0.0,135931.656,102159.261,12884.954,150168.513,117597.679,14356.868,13519.276,76331.934,82902.476,73277.533,66089.653,0.0,54295.159,57672.625,63336.153,63222.625,13984.263,84164.809,15374.155,0.0,6423.699,11900.463,67484.2,63041.824,12788.352,75033.017,72052.657,9785.734,110295.613,24914.488,4046.986,15614.683,93763.566,74281.964,101759.15,16145.555,0.0,9811.749,24872.431,41407.594,79915.178,0.0,50720.737,46350.081,38655.024,36636.158,56940.859,10776.13,3842.32,5667.636,39052.67,42187.178,51793.206,42165.168,8997.489
['1+604'],44152.908,84963.79,77080.86,8068.878,53680.662,7165.035,61960.201,63736.417,41368.03,69740.079,76760.686,75374.514,73374.666,16203.49,0.0,135931.656,102159.261,12884.954,150168.513,117597.679,14356.868,13519.276,76331.934,82902.476,73277.533,66089.653,0.0,54295.159,57672.625,63336.153,63222.625,13984.263,84164.809,15374.155,0.0,6423.699,11900.463,67484.2,63041.824,12788.352,75033.017,72052.657,9785.734,110295.613,24914.488,4046.986,15614.683,93763.566,74281.964,101759.15,16145.555,0.0,9811.749,24872.431,41407.594,79915.178,0.0,50720.737,46350.081,38655.024,36636.158,56940.859,10776.13,3842.32,5667.636,39052.67,42187.178,51793.206,42165.168,8997.489
['1+604'],44152.908,84963.79,77080.86,8068.878,53680.662,7165.035,61960.201,63736.417,41368.03,69740.079,76760.686,75374.514,73374.666,16203.49,0.0,135931.656,102159.261,12884.954,150168.513,117597.679,14356.868,13519.276,76331.934,82902.476,73277.533,66089.653,0.0,54295.159,57672.625,63336.153,63222.625,13984.263,84164.809,15374.155,0.0,6423.699,11900.463,67484.2,63041.824,12788.352,75033.017,72052.657,9785.734,110295.613,24914.488,4046.986,15614.683,93763.566,74281.964,101759.15,16145.555,0.0,9811.749,24872.431,41407.594,79915.178,0.0,50720.737,46350.081,38655.024,36636.158,56940.859,10776.13,3842.32,5667.636,39052.67,42187.178,51793.206,42165.168,8997.489
['1+628'],3865.589,18033.382,10033.894,17297.981,7473.61,13713.573,7204.533,3046.81,2706.232,2906.556,3944.697,0.0,3219.231,18230.932,0.0,13141.831,10139.809,20467.896,10973.279,6931.266,3605.428,0.0,16575.602,9290.169,11902.705,13928.645,0.0,14496.289,7147.386,8778.55,5601.778,15649.063,7606.158,16804.706,15555.516,14875.022,17406.866,7255.701,2131.548,10871.241,5681.999,3095.743,9441.45,12571.118,21766.471,22574.465,24547.198,2663.091,2286.449,6254.515,16873.214,0.0,20925.285,31441.571,2914.612,6467.842,0.0,2479.824,2528.817,7504.939,8514.004,6982.064,21326.923,23058.969,19484.158,3163.797,5051.468,5781.615,4440.485,33242.041
['1+628'],3865.589,18033.382,10033.894,17297.981,7473.61,13713.573,7204.533,3046.81,2706.232,2906.556,3944.697,0.0,3219.231,18230.932,0.0,13141.831,10139.809,20467.896,10973.279,6931.266,3605.428,0.0,16575.602,9290.169,11902.705,13928.645,0.0,14496.289,7147.386,8778.55,5601.778,15649.063,7606.158,16804.706,15555.516,14875.022,17406.866,7255.701,2131.548,10871.241,5681.999,3095.743,9441.45,12571.118,21766.471,22574.465,24547.198,2663.091,2286.449,6254.515,16873.214,0.0,20925.285,31441.571,2914.612,6467.842,0.0,2479.824,2528.817,7504.939,8514.004,6982.064,21326.923,23058.969,19484.158,3163.797,5051.468,5781.615,4440.485,33242.041
['1+628'],3865.589,18033.382,10033.894,17297.981,7473.61,13713.573,7204.533,3046.81,2706.232,2906.556,3944.697,0.0,3219.231,18230.932,0.0,13141.831,10139.809,20467.896,10973.279,6931.266,3605.428,0.0,16575.602,9290.169,11902.705,13928.645,0.0,14496.289,7147.386,8778.55,5601.778,15649.063,7606.158,16804.706,15555.516,14875.022,17406.866,7255.701,2131.548,10871.241,5681.999,3095.743,9441.45,12571.118,21766.471,22574.465,24547.198,2663.091,2286.449,6254.515,16873.214,0.0,20925.285,31441.571,2914.612,6467.842,0.0,2479.824,2528.817,7504.939,8514.004,6982.064,21326.923,23058.969,19484.158,3163.797,5051.468,5781.615,4440.485,33242.041
['1+628'],3865.589,18033.382,10033.894,17297.981,7473.61,13713.573,7204.533,3046.81,2706.232,2906.556,3944.697,0.0,3219.231,18230.932,0.0,13141.831,10139.809,20467.896,10973.279,6931.266,3605.428,0.0,16575.602,9290.169,11902.705,13928.645,0.0,14496.289,7147.386,8778.55,5601.778,15649.063,7606.158,16804.706,15555.516,14875.022,17406.866,7255.701,2131.548,10871.241,5681.999,3095.743,9441.45,12571.118,21766.471,22574.465,24547.198,2663.091,2286.449,6254.515,16873.214,0.0,20925.285,31441.571,2914.612,6467.842,0.0,2479.824,2528.817,7504.939,8514.004,6982.064,21326.923,23058.969,19484.158,3163.797,5051.468,5781.615,4440.485,33242.041
['1+634'],0.0,0.0,0.0,9847.494,0.0,6131.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676.094,0.0,7081.01,6188.23,13255.523,8803.655,7161.629,8612.438,11684.285,5679.271,0.0,6090.26,5742.686,0.0,0.0,0.0,0.0,0.0,5281.262,0.0,5929.333,5283.534,6633.326,5575.99,0.0,0.0,5460.565,0.0,0.0,10006.781,0.0,0.0,12558.976,6040.21,0.0,0.0,0.0,10777.725,0.0,6154.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+634'],0.0,0.0,0.0,9847.494,0.0,6131.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676.094,0.0,7081.01,6188.23,13255.523,8803.655,7161.629,8612.438,11684.285,5679.271,0.0,6090.26,5742.686,0.0,0.0,0.0,0.0,0.0,5281.262,0.0,5929.333,5283.534,6633.326,5575.99,0.0,0.0,5460.565,0.0,0.0,10006.781,0.0,0.0,12558.976,6040.21,0.0,0.0,0.0,10777.725,0.0,6154.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+634'],0.0,0.0,0.0,9847.494,0.0,6131.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676.094,0.0,7081.01,6188.23,13255.523,8803.655,7161.629,8612.438,11684.285,5679.271,0.0,6090.26,5742.686,0.0,0.0,0.0,0.0,0.0,5281.262,0.0,5929.333,5283.534,6633.326,5575.99,0.0,0.0,5460.565,0.0,0.0,10006.781,0.0,0.0,12558.976,6040.21,0.0,0.0,0.0,10777.725,0.0,6154.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+634'],0.0,0.0,0.0,9847.494,0.0,6131.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676.094,0.0,7081.01,6188.23,13255.523,8803.655,7161.629,8612.438,11684.285,5679.271,0.0,6090.26,5742.686,0.0,0.0,0.0,0.0,0.0,5281.262,0.0,5929.333,5283.534,6633.326,5575.99,0.0,0.0,5460.565,0.0,0.0,10006.781,0.0,0.0,12558.976,6040.21,0.0,0.0,0.0,10777.725,0.0,6154.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+640'],0.0,403652.485,273487.923,0.0,0.0,0.0,0.0,211426.254,0.0,0.0,227636.887,252531.106,0.0,0.0,0.0,0.0,369300.468,0.0,549360.385,0.0,0.0,0.0,307851.115,263640.309,0.0,126122.114,0.0,0.0,597734.933,0.0,0.0,0.0,145631.703,0.0,0.0,0.0,0.0,420291.733,0.0,0.0,436744.674,0.0,0.0,0.0,0.0,0.0,0.0,496320.338,447071.733,373500.471,0.0,0.0,0.0,0.0,0.0,508924.002,0.0,297086.523,316170.24,0.0,0.0,326966.117,0.0,0.0,0.0,266799.121,226680.048,330599.261,555820.678,0.0
['1+640'],0.0,403652.485,273487.923,0.0,0.0,0.0,0.0,211426.254,0.0,0.0,227636.887,252531.106,0.0,0.0,0.0,0.0,369300.468,0.0,549360.385,0.0,0.0,0.0,307851.115,263640.309,0.0,126122.114,0.0,0.0,597734.933,0.0,0.0,0.0,145631.703,0.0,0.0,0.0,0.0,420291.733,0.0,0.0,436744.674,0.0,0.0,0.0,0.0,0.0,0.0,496320.338,447071.733,373500.471,0.0,0.0,0.0,0.0,0.0,508924.002,0.0,297086.523,316170.24,0.0,0.0,326966.117,0.0,0.0,0.0,266799.121,226680.048,330599.261,555820.678,0.0
['1+640'],0.0,403652.485,273487.923,0.0,0.0,0.0,0.0,211426.254,0.0,0.0,227636.887,252531.106,0.0,0.0,0.0,0.0,369300.468,0.0,549360.385,0.0,0.0,0.0,307851.115,263640.309,0.0,126122.114,0.0,0.0,597734.933,0.0,0.0,0.0,145631.703,0.0,0.0,0.0,0.0,420291.733,0.0,0.0,436744.674,0.0,0.0,0.0,0.0,0.0,0.0,496320.338,447071.733,373500.471,0.0,0.0,0.0,0.0,0.0,508924.002,0.0,297086.523,316170.24,0.0,0.0,326966.117,0.0,0.0,0.0,266799.121,226680.048,330599.261,555820.678,0.0
['1+640'],0.0,403652.485,273487.923,0.0,0.0,0.0,0.0,211426.254,0.0,0.0,227636.887,252531.106,0.0,0.0,0.0,0.0,369300.468,0.0,549360.385,0.0,0.0,0.0,307851.115,263640.309,0.0,126122.114,0.0,0.0,597734.933,0.0,0.0,0.0,145631.703,0.0,0.0,0.0,0.0,420291.733,0.0,0.0,436744.674,0.0,0.0,0.0,0.0,0.0,0.0,496320.338,447071.733,373500.471,0.0,0.0,0.0,0.0,0.0,508924.002,0.0,297086.523,316170.24,0.0,0.0,326966.117,0.0,0.0,0.0,266799.121,226680.048,330599.261,555820.678,0.0
['1+650'],0.0,15366.513,13528.147,31273.313,0.0,19394.648,0.0,0.0,6001.71,0.0,0.0,0.0,0.0,10617.089,24735.239,0.0,0.0,0.0,0.0,1139.752,2968.248,11699.676,0.0,0.0,0.0,0.0,0.0,8326.027,8040.386,6601.512,9275.56,39808.542,6250.313,11843.002,34403.165,8521.248,22642.039,7906.295,0.0,0.0,0.0,0.0,11501.783,0.0,27046.524,0.0,26491.182,0.0,0.0,0.0,24965.953,0.0,0.0,0.0,0.0,0.0,0.0,15847.734,0.0,0.0,0.0,0.0,96471.891,51109.108,27917.248,0.0,0.0,0.0,0.0,107238.933
['1+650'],0.0,15366.513,13528.147,31273.313,0.0,19394.648,0.0,0.0,6001.71,0.0,0.0,0.0,0.0,10617.089,24735.239,0.0,0.0,0.0,0.0,1139.752,2968.248,11699.676,0.0,0.0,0.0,0.0,0.0,8326.027,8040.386,6601.512,9275.56,39808.542,6250.313,11843.002,34403.165,8521.248,22642.039,7906.295,0.0,0.0,0.0,0.0,11501.783,0.0,27046.524,0.0,26491.182,0.0,0.0,0.0,24965.953,0.0,0.0,0.0,0.0,0.0,0.0,15847.734,0.0,0.0,0.0,0.0,96471.891,51109.108,27917.248,0.0,0.0,0.0,0.0,107238.933
['1+698'],0.0,21477.034,14635.193,0.0,5379.694,0.0,5366.811,10002.625,8067.066,7155.828,10323.831,0.0,9807.958,0.0,0.0,5741.415,4701.466,0.0,0.0,0.0,0.0,0.0,10960.695,0.0,0.0,10336.659,724.589,0.0,7889.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.626,0.0,0.0,8753.078,0.0,0.0,4385.909,0.0,0.0,0.0,8979.444,11042.889,10093.016,0.0,0.0,0.0,0.0,3760.975,8272.858,207.083,0.0,0.0,0.0,3130.981,2203.822,0.0,0.0,0.0,4226.026,0.0,8205.395,3437.726,0.0
['1+698'],0.0,21477.034,14635.193,0.0,5379.694,0.0,5366.811,10002.625,8067.066,7155.828,10323.831,0.0,9807.958,0.0,0.0,5741.415,4701.466,0.0,0.0,0.0,0.0,0.0,10960.695,0.0,0.0,10336.659,724.589,0.0,7889.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.626,0.0,0.0,8753.078,0.0,0.0,4385.909,0.0,0.0,0.0,8979.444,11042.889,10093.016,0.0,0.0,0.0,0.0,3760.975,8272.858,207.083,0.0,0.0,0.0,3130.981,2203.822,0.0,0.0,0.0,4226.026,0.0,8205.395,3437.726,0.0
['1+698'],0.0,21477.034,14635.193,0.0,5379.694,0.0,5366.811,10002.625,8067.066,7155.828,10323.831,0.0,9807.958,0.0,0.0,5741.415,4701.466,0.0,0.0,0.0,0.0,0.0,10960.695,0.0,0.0,10336.659,724.589,0.0,7889.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.626,0.0,0.0,8753.078,0.0,0.0,4385.909,0.0,0.0,0.0,8979.444,11042.889,10093.016,0.0,0.0,0.0,0.0,3760.975,8272.858,207.083,0.0,0.0,0.0,3130.981,2203.822,0.0,0.0,0.0,4226.026,0.0,8205.395,3437.726,0.0
['1+698'],0.0,21477.034,14635.193,0.0,5379.694,0.0,5366.811,10002.625,8067.066,7155.828,10323.831,0.0,9807.958,0.0,0.0,5741.415,4701.466,0.0,0.0,0.0,0.0,0.0,10960.695,0.0,0.0,10336.659,724.589,0.0,7889.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.626,0.0,0.0,8753.078,0.0,0.0,4385.909,0.0,0.0,0.0,8979.444,11042.889,10093.016,0.0,0.0,0.0,0.0,3760.975,8272.858,207.083,0.0,0.0,0.0,3130.981,2203.822,0.0,0.0,0.0,4226.026,0.0,8205.395,3437.726,0.0
['1+737'],40903.05,36845.392,28327.055,146368.223,42539.534,167010.884,58050.369,48309.34,0.0,51773.007,39445.652,62366.53,56705.335,274310.031,0.0,47806.899,38572.509,300766.896,43598.651,47302.419,338209.233,333864.997,83409.217,91110.77,95224.615,90552.345,0.0,128152.688,104835.235,48151.199,49959.243,252519.454,63497.742,304972.336,289147.472,290300.278,332401.084,46416.389,74045.822,351631.387,56801.072,62734.016,166059.337,82021.623,311318.656,337027.295,458973.722,55468.755,65872.385,56427.431,478026.046,86712.948,485090.37,595409.39,0.0,62603.711,0.0,0.0,9448.648,0.0,26665.342,13653.811,74584.763,73574.881,75034.309,27085.188,0.0,0.0,24758.561,96522.018
['1+737'],40903.05,36845.392,28327.055,146368.223,42539.534,167010.884,58050.369,48309.34,0.0,51773.007,39445.652,62366.53,56705.335,274310.031,0.0,47806.899,38572.509,300766.896,43598.651,47302.419,338209.233,333864.997,83409.217,91110.77,95224.615,90552.345,0.0,128152.688,104835.235,48151.199,49959.243,252519.454,63497.742,304972.336,289147.472,290300.278,332401.084,46416.389,74045.822,351631.387,56801.072,62734.016,166059.337,82021.623,311318.656,337027.295,458973.722,55468.755,65872.385,56427.431,478026.046,86712.948,485090.37,595409.39,0.0,62603.711,0.0,0.0,9448.648,0.0,26665.342,13653.811,74584.763,73574.881,75034.309,27085.188,0.0,0.0,24758.561,96522.018
['1+770'],0.0,24358.273,21002.531,24880.484,22131.614,37560.408,22901.895,10596.056,14895.048,8885.307,0.0,0.0,0.0,49896.292,0.0,28195.263,38210.602,50335.533,27828.083,13746.087,47556.273,36831.648,31612.605,21037.523,0.0,27112.912,0.0,24313.229,20539.187,8308.373,14190.03,31524.385,0.0,32902.652,33575.987,30290.033,30945.993,5295.397,7044.125,30872.622,3908.79,0.0,34506.95,33951.575,56693.804,56000.962,61188.768,5609.895,0.0,3902.188,61823.16,0.0,58619.344,69192.057,0.0,0.0,0.0,7816.845,8485.603,8910.473,8674.594,7713.029,30842.316,28329.846,24560.436,0.0,0.0,4205.45,7865.527,32113.338
['1+770'],0.0,24358.273,21002.531,24880.484,22131.614,37560.408,22901.895,10596.056,14895.048,8885.307,0.0,0.0,0.0,49896.292,0.0,28195.263,38210.602,50335.533,27828.083,13746.087,47556.273,36831.648,31612.605,21037.523,0.0,27112.912,0.0,24313.229,20539.187,8308.373,14190.03,31524.385,0.0,32902.652,33575.987,30290.033,30945.993,5295.397,7044.125,30872.622,3908.79,0.0,34506.95,33951.575,56693.804,56000.962,61188.768,5609.895,0.0,3902.188,61823.16,0.0,58619.344,69192.057,0.0,0.0,0.0,7816.845,8485.603,8910.473,8674.594,7713.029,30842.316,28329.846,24560.436,0.0,0.0,4205.45,7865.527,32113.338
['1+770'],0.0,24358.273,21002.531,24880.484,22131.614,37560.408,22901.895,10596.056,14895.048,8885.307,0.0,0.0,0.0,49896.292,0.0,28195.263,38210.602,50335.533,27828.083,13746.087,47556.273,36831.648,31612.605,21037.523,0.0,27112.912,0.0,24313.229,20539.187,8308.373,14190.03,31524.385,0.0,32902.652,33575.987,30290.033,30945.993,5295.397,7044.125,30872.622,3908.79,0.0,34506.95,33951.575,56693.804,56000.962,61188.768,5609.895,0.0,3902.188,61823.16,0.0,58619.344,69192.057,0.0,0.0,0.0,7816.845,8485.603,8910.473,8674.594,7713.029,30842.316,28329.846,24560.436,0.0,0.0,4205.45,7865.527,32113.338
['1+770'],0.0,24358.273,21002.531,24880.484,22131.614,37560.408,22901.895,10596.056,14895.048,8885.307,0.0,0.0,0.0,49896.292,0.0,28195.263,38210.602,50335.533,27828.083,13746.087,47556.273,36831.648,31612.605,21037.523,0.0,27112.912,0.0,24313.229,20539.187,8308.373,14190.03,31524.385,0.0,32902.652,33575.987,30290.033,30945.993,5295.397,7044.125,30872.622,3908.79,0.0,34506.95,33951.575,56693.804,56000.962,61188.768,5609.895,0.0,3902.188,61823.16,0.0,58619.344,69192.057,0.0,0.0,0.0,7816.845,8485.603,8910.473,8674.594,7713.029,30842.316,28329.846,24560.436,0.0,0.0,4205.45,7865.527,32113.338
['1+779'],15156.348,7995.228,22334.483,28770.111,12491.57,0.0,23590.353,22529.825,12861.587,12514.981,4916.729,17635.619,12414.006,33860.407,534.071,16386.068,23453.339,33503.678,17262.139,0.0,0.0,35245.128,25011.229,12007.446,29495.445,33877.806,0.0,0.0,0.0,18047.229,17776.145,25951.407,15949.287,26653.807,28205.296,30086.436,29060.813,11477.607,13011.657,27968.623,11801.103,9648.204,50556.44,32573.538,39494.85,45049.285,40686.681,0.0,5705.257,11136.554,48716.966,9592.719,48485.872,56967.407,6216.466,0.0,10325.76,10829.844,9416.923,14692.836,4241.019,9411.396,23880.946,29831.203,18807.599,9127.359,4642.745,12255.191,12036.723,29515.507
