,19,61,52,67,6,2,56,22,11,18,65,33,25,26,44,30,20,66,38,21,3,34,64,63,24,27
Label,A,B,C,B,A,B,A,B,B,B,B,C,B,B,C,A,C,B,A,C,C,C,C,C,A,A
['1+29'],7803692.95,38730.535,0.0,0.0,0.0,7384218.37,0.0,7112396.35,0.0,7990418.03,0.0,5120832.41,7417400.95,0.0,12148231.8,4733821.53,7554043.62,0.0,4310782.07,7454351.78,7784100.94,5288525.95,0.0,0.0,6781891.05,9909002.01
['1+30'],67505.629,26894.819,19383.663,29537.286,105132.058,107117.311,0.0,0.0,81290.491,116655.102,0.0,36172.235,63343.227,0.0,30826.299,38795.054,50144.475,0.0,41137.192,56507.934,61567.67,27079.675,0.0,12036.736,0.0,89467.595
['1+30'],67505.629,26894.819,19383.663,29537.286,105132.058,107117.311,0.0,0.0,81290.491,116655.102,0.0,36172.235,63343.227,0.0,30826.299,38795.054,50144.475,0.0,41137.192,56507.934,61567.67,27079.675,0.0,12036.736,0.0,89467.595
['1+31'],126784.956,32856.924,82871.363,34354.96,59798.076,49350.484,0.0,123183.149,54659.934,118315.453,0.0,28070.825,119824.116,0.0,37499.792,28362.902,120841.61,0.0,57351.299,0.0,0.0,27589.221,0.0,979.659,124350.98,131136.021
['1+31'],126784.956,32856.924,82871.363,34354.96,59798.076,49350.484,0.0,123183.149,54659.934,118315.453,0.0,28070.825,119824.116,0.0,37499.792,28362.902,120841.61,0.0,57351.299,0.0,0.0,27589.221,0.0,979.659,124350.98,131136.021
['1+32'],0.0,0.0,0.0,0.0,3285.846,3847.657,0.0,0.0,0.0,7570.043,0.0,0.0,0.0,0.0,0.0,0.0,5406.962,0.0,0.0,3698.086,4184.224,3108.381,0.0,0.0,13408.026,0.0
['1+32'],0.0,0.0,0.0,0.0,3285.846,3847.657,0.0,0.0,0.0,7570.043,0.0,0.0,0.0,0.0,0.0,0.0,5406.962,0.0,0.0,3698.086,4184.224,3108.381,0.0,0.0,13408.026,0.0
['1+33'],5933.486,21265.33,14228.618,27650.721,6870.915,7196.482,0.0,0.0,20318.088,5845.499,5537.104,3059.445,6584.758,0.0,0.0,8209.726,3744.164,19978.156,13233.712,3371.497,1488.887,0.0,0.0,0.0,12528.379,5673.355
['1+33'],5933.486,21265.33,14228.618,27650.721,6870.915,7196.482,0.0,0.0,20318.088,5845.499,5537.104,3059.445,6584.758,0.0,0.0,8209.726,3744.164,19978.156,13233.712,3371.497,1488.887,0.0,0.0,0.0,12528.379,5673.355
['1+34'],136506.128,64694.434,198468.732,41015.288,83752.902,72195.776,0.0,128186.709,67998.324,153930.255,0.0,88000.642,134901.554,0.0,144904.34,64032.252,162775.233,13544.055,74571.847,152912.802,91243.011,95894.054,0.0,49969.011,120834.585,125908.991
