,33,49,12,9,45,22,37,21,53,68,24,42,16,26,19,63,30,55,64,66,38
Label,C,B,A,A,C,B,B,C,C,B,A,C,B,B,A,C,A,B,C,B,A
['1+41'],0.0,322927.881,163517.994,161539.941,382375.901,0.0,322172.09,0.0,0.0,183457.908,0.0,0.0,185616.974,0.0,177020.589,370281.282,0.0,478082.596,153739.383,0.0,387298.767
['1+42'],0.0,0.0,43691.223,22342.397,21717.786,206757.138,0.0,0.0,26050.223,0.0,2580946.62,0.0,48799.338,332838.874,1081053.08,0.0,0.0,147341.331,0.0,0.0,0.0
['1+42'],0.0,0.0,43691.223,22342.397,21717.786,206757.138,0.0,0.0,26050.223,0.0,2580946.62,0.0,48799.338,332838.874,1081053.08,0.0,0.0,147341.331,0.0,0.0,0.0
['1+43'],76861.302,375572.191,253185.572,234181.049,116488.495,427323.074,304006.444,174635.974,0.0,467591.77,300764.35,0.0,443453.1,0.0,340253.04,29173.582,165010.737,316994.277,36358.929,163809.023,225856.024
['1+43'],76861.302,375572.191,253185.572,234181.049,116488.495,427323.074,304006.444,174635.974,0.0,467591.77,300764.35,0.0,443453.1,0.0,340253.04,29173.582,165010.737,316994.277,36358.929,163809.023,225856.024
['1+44'],0.0,1917114.6,0.0,0.0,3594114.67,0.0,2141409.36,0.0,3521168.49,198424.168,0.0,1053753.59,0.0,0.0,0.0,167719.35,0.0,0.0,0.0,0.0,628361.865
['1+44'],0.0,1917114.6,0.0,0.0,3594114.67,0.0,2141409.36,0.0,3521168.49,198424.168,0.0,1053753.59,0.0,0.0,0.0,167719.35,0.0,0.0,0.0,0.0,628361.865
['1+45'],51746.072,33177.194,91096.929,0.0,27663.002,92574.343,43353.914,71936.938,0.0,49029.793,69209.113,0.0,79328.021,0.0,90093.732,43185.419,0.0,86474.934,9488.43,12778.577,47847.89
['1+45'],51746.072,33177.194,91096.929,0.0,27663.002,92574.343,43353.914,71936.938,0.0,49029.793,69209.113,0.0,79328.021,0.0,90093.732,43185.419,0.0,86474.934,9488.43,12778.577,47847.89
['1+46'],0.0,124499.915,134919.256,117841.365,0.0,151265.144,77625.766,0.0,0.0,157956.291,114972.569,0.0,209663.966,0.0,146501.216,0.0,115830.996,157400.209,0.0,65389.574,109699.114
['1+46'],0.0,124499.915,134919.256,117841.365,0.0,151265.144,77625.766,0.0,0.0,157956.291,114972.569,0.0,209663.966,0.0,146501.216,0.0,115830.996,157400.209,0.0,65389.574,109699.114
